subject_id,session_id,run_id,trial_index,block_id,trials_into_block,motion_direction,motion_coherence,prior_std,prior_mean,estimate_deg,error_from_motion,abs_error_from_motion,motion_offset_from_prior,estimate_offset_from_prior,prev_prior_std,prev_prior_mean,same_session_prev,prior_std_change,original_estimate_deg,simulated_error_from_motion,simulated_from_predicted_estimate_deg,simulated_is_lapse,recovery_subject_id
1,7,31,2,31,2,225,0.24,20,225,244.65924497024338,-5.9705160525977305,5.9705160525977305,0.0,-5.9705160525977305,80.0,225.0,False,-60.0,219.02948394740227,19.65924497024338,225.0,True,1
1,7,31,3,31,3,225,0.06,20,225,228.74517504130196,-13.799242997945527,13.799242997945527,0.0,-13.799242997945527,80.0,225.0,False,-60.0,211.20075700205447,3.7451750413019624,225.0,False,1
1,7,31,4,31,4,215,0.06,20,225,211.15476108432904,-4.3051654967840705,4.3051654967840705,-10.0,-14.30516549678407,80.0,225.0,False,-60.0,210.69483450321593,-3.8452389156709614,223.0,False,1
1,7,31,5,31,5,195,0.24,20,225,200.5851772843574,15.356236726470485,15.356236726470485,-30.0,-14.643763273529515,80.0,225.0,False,-60.0,210.35623672647048,5.5851772843574,206.0,False,1
1,7,31,6,31,6,215,0.06,20,225,194.629535535966,-144.55023008108532,144.55023008108532,-10.0,-154.55023008108532,80.0,225.0,False,-60.0,70.44976991891467,-20.370464464034,223.0,True,1
1,7,31,7,31,7,235,0.24,20,225,237.9566205736125,-4.125995777013799,4.125995777013799,10.0,5.874004222986201,80.0,225.0,False,-60.0,230.8740042229862,2.956620573612497,231.0,False,1
1,7,31,8,31,8,205,0.24,20,225,185.85075265896748,4.702731168333884,4.702731168333884,-20.0,-15.297268831666116,80.0,225.0,False,-60.0,209.70273116833388,-19.14924734103252,212.0,False,1
1,7,31,9,31,9,245,0.06,20,225,238.32177154882993,-31.424933956143462,31.424933956143462,20.0,-11.424933956143462,80.0,225.0,False,-60.0,213.57506604385654,-6.678228451170071,230.0,False,1
1,7,32,1,32,1,285,0.24,80,225,313.71455317385517,-18.54233341596722,18.54233341596722,60.0,41.45766658403278,20.0,225.0,True,60.0,266.4576665840328,28.714553173855165,281.0,False,1
1,7,32,2,32,2,245,0.24,80,225,172.84321639072584,22.46161491659177,22.46161491659177,20.0,42.46161491659177,20.0,225.0,True,60.0,267.46161491659177,-72.15678360927416,243.0,True,1
1,7,32,3,32,3,25,0.06,80,225,353.3966654463739,35.551199776476835,35.551199776476835,160.0,-164.44880022352316,20.0,225.0,True,60.0,60.55119977647682,-31.603334553626098,11.0,False,1
1,7,32,4,32,4,155,0.24,80,225,185.87501266912545,-23.297268831666088,23.297268831666088,-70.0,-93.29726883166609,20.0,225.0,True,60.0,131.7027311683339,30.875012669125454,159.0,False,1
1,7,32,5,32,5,245,0.12,80,225,201.43195271123344,132.62893963868498,132.62893963868498,20.0,152.62893963868498,20.0,225.0,True,60.0,17.62893963868497,-43.568047288766564,242.0,False,1
1,7,32,6,32,6,195,0.06,80,225,209.87197535999633,-116.62796994329338,116.62796994329338,-30.0,-146.62796994329338,20.0,225.0,True,60.0,78.37203005670662,14.871975359996327,204.0,False,1
1,7,32,7,32,7,275,0.24,80,225,255.419666614767,14.617094641007839,14.617094641007839,50.0,64.61709464100784,20.0,225.0,True,60.0,289.61709464100784,-19.58033338523299,272.0,False,1
1,7,32,8,32,8,225,0.06,80,225,234.98532320361085,-145.95077438980263,145.95077438980263,0.0,-145.95077438980263,20.0,225.0,True,60.0,79.04922561019735,9.985323203610847,225.0,False,1
1,7,32,9,32,9,255,0.06,80,225,244.53767962741043,-19.79924299794547,19.79924299794547,30.0,10.20075700205453,20.0,225.0,True,60.0,235.20075700205453,-10.462320372589573,246.0,False,1
1,7,33,1,33,1,215,0.06,80,225,209.46969616121032,34.298238527057606,34.298238527057606,-10.0,24.298238527057606,80.0,225.0,True,0.0,249.2982385270576,-5.530303838789678,218.0,False,1
1,7,33,2,33,2,225,0.24,80,225,221.88334203531656,14.613146308448847,14.613146308448847,0.0,14.613146308448847,80.0,225.0,True,0.0,239.61314630844885,-3.1166579646834407,225.0,False,1
1,7,33,3,33,3,235,0.06,80,225,227.36640500484876,-11.133892442131838,11.133892442131838,10.0,-1.1338924421318382,80.0,225.0,True,0.0,223.86610755786816,-7.633594995151242,232.0,False,1
1,7,33,4,33,4,205,0.06,80,225,214.4518961426366,18.870055890427125,18.870055890427125,-20.0,-1.1299441095728753,80.0,225.0,True,0.0,223.87005589042712,9.451896142636599,211.0,False,1
1,7,33,5,33,5,305,0.06,80,225,277.6297515567616,-80.55023008108523,80.55023008108523,80.0,-0.5502300810852319,80.0,225.0,True,0.0,224.44976991891477,-27.37024844323838,285.0,False,1
1,7,33,6,33,6,175,0.12,80,225,179.63486902094013,36.87005589042707,36.87005589042707,-50.0,-13.129944109572932,80.0,225.0,True,0.0,211.87005589042707,4.63486902094013,181.0,False,1
1,7,33,7,33,7,185,0.06,80,225,266.2415532926407,12.119068807287306,12.119068807287306,-40.0,-27.880931192712694,80.0,225.0,True,0.0,197.1190688072873,81.24155329264067,196.0,True,1
1,7,33,8,33,8,235,0.24,80,225,235.73538316882843,-18.12994410957276,18.12994410957276,10.0,-8.129944109572762,80.0,225.0,True,0.0,216.87005589042724,0.7353831688284345,234.0,False,1
1,7,33,9,33,9,25,0.12,80,225,58.11292680070415,-169.6279699432934,169.6279699432934,160.0,-9.627969943293408,80.0,225.0,True,0.0,215.3720300567066,33.112926800704145,22.0,False,1
1,7,34,1,34,1,315,0.06,40,225,309.2675721467956,-92.80713966306365,92.80713966306365,90.0,-2.8071396630636514,80.0,225.0,True,-40.0,222.19286033693635,-5.732427853204399,285.0,False,1
1,7,34,2,34,2,235,0.06,40,225,220.49324919914116,-13.46459355375913,13.46459355375913,10.0,-3.46459355375913,80.0,225.0,True,-40.0,221.53540644624087,-14.506750800858839,231.0,False,1
1,7,34,3,34,3,195,0.06,40,225,162.44628151822823,32.621042973566745,32.621042973566745,-30.0,2.6210429735667446,80.0,225.0,True,-40.0,227.62104297356674,-32.55371848177177,206.0,False,1
1,7,34,4,34,4,195,0.12,40,225,241.96209341378938,21.772574365423992,21.772574365423992,-30.0,-8.227425634576008,80.0,225.0,True,-40.0,216.772574365424,46.962093413789376,200.0,False,1
1,7,34,5,34,5,205,0.06,40,225,192.72455232413273,16.208653667172456,16.208653667172456,-20.0,-3.791346332827544,80.0,225.0,True,-40.0,221.20865366717246,-12.27544767586727,212.0,False,1
1,7,34,6,34,6,215,0.06,40,225,243.79012228305658,-1.8888278578305915,1.8888278578305915,-10.0,-11.888827857830591,80.0,225.0,True,-40.0,213.1111721421694,28.790122283056576,219.0,False,1
1,7,34,7,34,7,205,0.06,40,225,185.22409385840916,13.624991306125878,13.624991306125878,-20.0,-6.375008693874122,80.0,225.0,True,-40.0,218.62499130612588,-19.775906141590838,212.0,False,1
1,7,34,8,34,8,255,0.12,40,225,255.34139762413656,8.967537415430343,8.967537415430343,30.0,38.96753741543034,80.0,225.0,True,-40.0,263.96753741543034,0.3413976241365617,250.0,False,1
1,7,34,9,34,9,205,0.12,40,225,178.9253430936986,16.449769918914626,16.449769918914626,-20.0,-3.550230081085374,80.0,225.0,True,-40.0,221.44976991891463,-26.074656906301414,208.0,False,1
1,7,35,1,35,1,235,0.12,10,225,320.7482987395551,-26.787398000268496,26.787398000268496,10.0,-16.787398000268496,40.0,225.0,True,-30.0,208.2126019997315,85.74829873955508,227.0,True,1
1,7,35,2,35,2,215,0.06,10,225,230.76631632592247,178.8858492206632,178.8858492206632,-10.0,168.8858492206632,40.0,225.0,True,-30.0,33.88584922066321,15.766316325922475,224.0,False,1
1,7,35,3,35,3,215,0.06,10,225,222.68672257862107,3.772574365423992,3.772574365423992,-10.0,-6.227425634576008,40.0,225.0,True,-30.0,218.772574365424,7.686722578621072,224.0,False,1
1,7,35,4,35,4,215,0.24,10,225,193.37058295078612,3.8700558904271247,3.8700558904271247,-10.0,-6.129944109572875,40.0,225.0,True,-30.0,218.87005589042712,-21.629417049213885,222.0,False,1
1,7,35,5,35,5,235,0.12,10,225,226.89067769662756,-9.803191330504688,9.803191330504688,10.0,0.1968086694953115,40.0,225.0,True,-30.0,225.1968086694953,-8.109322303372437,227.0,False,1
1,7,35,6,35,6,215,0.06,10,225,226.37642292134228,4.449769918914626,4.449769918914626,-10.0,-5.550230081085374,40.0,225.0,True,-30.0,219.44976991891463,11.376422921342282,224.0,False,1
1,7,35,7,35,7,225,0.06,10,225,224.78043956959576,-16.285423833989057,16.285423833989057,0.0,-16.285423833989057,40.0,225.0,True,-30.0,208.71457616601094,-0.21956043040424333,225.0,False,1
1,7,35,8,35,8,235,0.12,10,225,218.77518452127924,-17.1259957770138,17.1259957770138,10.0,-7.125995777013799,40.0,225.0,True,-30.0,217.8740042229862,-16.224815478720757,227.0,False,1
1,7,35,9,35,9,225,0.12,10,225,216.88931977297491,0.4497699189146829,0.4497699189146829,0.0,0.4497699189146829,40.0,225.0,True,-30.0,225.44976991891468,-8.110680227025085,225.0,False,1
1,8,36,1,36,1,265,0.24,40,225,269.5208391021979,-0.45669688864120417,0.45669688864120417,40.0,39.543303111358796,10.0,225.0,False,30.0,264.5433031113588,4.520839102197897,260.0,False,1
1,8,36,2,36,2,195,0.06,40,225,192.1162231929543,35.36413339158864,35.36413339158864,-30.0,5.364133391588638,10.0,225.0,False,30.0,230.36413339158864,-2.883776807045706,208.0,False,1
1,8,36,3,36,3,205,0.06,40,225,223.2682157117917,14.123017139846382,14.123017139846382,-20.0,-5.876982860153618,10.0,225.0,False,30.0,219.12301713984638,18.268215711791697,213.0,False,1
1,8,36,4,36,4,235,0.06,40,225,254.01380968145907,-9.558126746203357,9.558126746203357,10.0,0.44187325379664344,10.0,225.0,False,30.0,225.44187325379664,19.013809681459065,231.0,False,1
1,8,36,5,36,5,215,0.24,40,225,233.52975005533096,1.9635890828712377,1.9635890828712377,-10.0,-8.036410917128762,10.0,225.0,False,30.0,216.96358908287124,18.529750055330965,216.0,False,1
1,8,36,6,36,6,225,0.06,40,225,210.10774378453706,-2.6279699432933796,2.6279699432933796,0.0,-2.6279699432933796,10.0,225.0,False,30.0,222.37203005670662,-14.892256215462936,225.0,False,1
1,8,36,7,36,7,155,0.06,40,225,178.81299160784116,64.95174408519418,64.95174408519418,-70.0,-5.0482559148058215,10.0,225.0,False,30.0,219.95174408519418,23.812991607841155,181.0,False,1
1,8,36,8,36,8,205,0.06,40,225,217.16503295265275,-2.048255914805793,2.048255914805793,-20.0,-22.048255914805793,10.0,225.0,False,30.0,202.9517440851942,12.165032952652751,213.0,False,1
1,8,36,9,36,9,265,0.24,40,225,271.21131482787,5.053173942756416,5.053173942756416,40.0,45.053173942756416,10.0,225.0,False,30.0,270.0531739427564,6.211314827870012,261.0,False,1
1,8,37,1,37,1,235,0.06,80,225,253.90966907196366,-15.799242997945555,15.799242997945555,10.0,-5.799242997945555,40.0,225.0,True,40.0,219.20075700205444,18.909669071963663,232.0,False,1
1,8,37,2,37,2,185,0.12,80,225,312.0386589644521,21.37597838926564,21.37597838926564,-40.0,-18.62402161073436,40.0,225.0,True,40.0,206.37597838926564,127.03865896445211,190.0,True,1
1,8,37,3,37,3,115,0.06,80,225,146.1215076390899,108.87795255554528,108.87795255554528,-110.0,-1.1220474444547222,40.0,225.0,True,40.0,223.87795255554528,31.121507639089913,139.0,False,1
1,8,37,4,37,4,205,0.06,80,225,189.45451764545373,14.041328945079329,14.041328945079329,-20.0,-5.958671054920671,40.0,225.0,True,40.0,219.04132894507933,-15.545482354546266,211.0,False,1
1,8,37,5,37,5,65,0.06,80,225,84.56040906476088,155.780471030542,155.780471030542,-160.0,-4.2195289694579685,40.0,225.0,True,40.0,220.78047103054203,19.560409064760876,77.0,False,1
1,8,37,6,37,6,285,0.06,80,225,237.90346020145105,-65.06010091248282,65.06010091248282,60.0,-5.060100912482824,40.0,225.0,True,40.0,219.93989908751718,-47.096539798548946,269.0,True,1
1,8,37,7,37,7,265,0.06,80,225,261.36643371891813,-38.884879525271714,38.884879525271714,40.0,1.1151204747282861,40.0,225.0,True,40.0,226.1151204747283,-3.633566281081869,254.0,False,1
1,8,37,8,37,8,35,0.12,80,225,24.678690768137034,-171.05615257992378,171.05615257992378,170.0,-1.0561525799237756,40.0,225.0,True,40.0,223.94384742007622,-10.321309231862955,33.0,False,1
1,8,37,9,37,9,265,0.24,80,225,254.13431388297744,11.46161491659177,11.46161491659177,40.0,51.46161491659177,40.0,225.0,True,40.0,276.46161491659177,-10.865686117022562,262.0,False,1
1,8,38,1,38,1,215,0.06,20,225,224.1885730826369,0.6131463084487621,0.6131463084487621,-10.0,-9.386853691551238,80.0,225.0,True,-60.0,215.61314630844876,9.188573082636907,223.0,False,1
1,8,38,2,38,2,225,0.12,20,225,229.06423144276275,-4.635866608411419,4.635866608411419,0.0,-4.635866608411419,80.0,225.0,True,-60.0,220.36413339158858,4.064231442762747,225.0,False,1
1,8,38,3,38,3,225,0.24,20,225,307.41834565444094,-5.725451468296569,5.725451468296569,0.0,-5.725451468296569,80.0,225.0,True,-60.0,219.27454853170343,82.41834565444094,225.0,True,1
1,8,38,4,38,4,205,0.12,20,225,214.6835924889661,20.87005589042718,20.87005589042718,-20.0,0.8700558904271816,80.0,225.0,True,-60.0,225.87005589042718,9.683592488966099,215.0,False,1
1,8,38,5,38,5,235,0.06,20,225,231.7134236332143,-13.367112028756083,13.367112028756083,10.0,-3.3671120287560825,80.0,225.0,True,-60.0,221.63288797124392,-3.2865763667857095,227.0,False,1
1,8,38,6,38,6,215,0.24,20,225,202.05476804972793,-2.9626193874796627,2.9626193874796627,-10.0,-12.962619387479663,80.0,225.0,True,-60.0,212.03738061252034,-12.945231950272074,219.0,False,1
1,8,38,7,38,7,235,0.06,20,225,201.81561193180465,-18.305165496784042,18.305165496784042,10.0,-8.305165496784042,80.0,225.0,True,-60.0,216.69483450321596,-33.18438806819535,227.0,False,1
1,8,38,8,38,8,235,0.06,20,225,206.21216101090621,-7.803191330504575,7.803191330504575,10.0,2.196808669495425,80.0,225.0,True,-60.0,227.19680866949543,-28.787838989093785,227.0,False,1
1,8,38,9,38,9,225,0.06,20,225,213.8912156724872,-11.456696888641233,11.456696888641233,0.0,-11.456696888641233,80.0,225.0,True,-60.0,213.54330311135877,-11.108784327512808,225.0,False,1
1,8,39,1,39,1,235,0.06,10,225,240.8996143521678,-49.94682605724361,49.94682605724361,10.0,-39.94682605724361,20.0,225.0,True,-10.0,185.0531739427564,5.899614352167788,226.0,False,1
1,8,39,2,39,2,205,0.06,10,225,262.78866786372237,21.943847420076082,21.943847420076082,-20.0,1.9438474200760822,20.0,225.0,True,-10.0,226.94384742007608,57.78866786372237,223.0,False,1
1,8,39,3,39,3,225,0.06,10,225,231.98635344822594,-8.281475501429952,8.281475501429952,0.0,-8.281475501429952,20.0,225.0,True,-10.0,216.71852449857005,6.986353448225941,225.0,False,1
1,8,39,4,39,4,225,0.06,10,225,208.4601100671935,-2.0443075822467733,2.0443075822467733,0.0,-2.0443075822467733,20.0,225.0,True,-10.0,222.95569241775323,-16.53988993280649,225.0,False,1
1,8,39,5,39,5,235,0.06,10,225,232.82800959774596,-12.892776190389611,12.892776190389611,10.0,-2.892776190389611,20.0,225.0,True,-10.0,222.1072238096104,-2.171990402254039,226.0,False,1
1,8,39,6,39,6,215,0.06,10,225,235.3983236679661,6.788367695660014,6.788367695660014,-10.0,-3.211632304339986,20.0,225.0,True,-10.0,221.78836769566,20.39832366796611,224.0,False,1
1,8,39,7,39,7,225,0.12,10,225,228.46862094101655,-5.86908619503555,5.86908619503555,0.0,-5.86908619503555,20.0,225.0,True,-10.0,219.13091380496445,3.468620941016553,225.0,False,1
1,8,39,8,39,8,215,0.06,10,225,213.03158655134814,-10.954722722361652,10.954722722361652,-10.0,-20.95472272236165,20.0,225.0,True,-10.0,204.04527727763835,-1.9684134486518587,224.0,False,1
1,8,39,9,39,9,215,0.06,10,225,238.215332357164,1.196808669495283,1.196808669495283,-10.0,-8.803191330504717,20.0,225.0,True,-10.0,216.19680866949528,23.215332357163987,224.0,False,1
1,8,40,1,40,1,295,0.24,80,225,284.82603859995686,-19.285423833988943,19.285423833988943,70.0,50.71457616601106,10.0,225.0,True,70.0,275.71457616601106,-10.17396140004314,288.0,False,1
1,8,40,2,40,2,345,0.24,80,225,2.147285835021448,24.531458113681765,24.531458113681765,120.0,144.53145811368177,10.0,225.0,True,70.0,9.531458113681756,17.14728583502142,339.0,False,1
1,8,40,3,40,3,85,0.24,80,225,87.45575174792522,6.111172142169323,6.111172142169323,-140.0,-133.88882785783068,10.0,225.0,True,70.0,91.11117214216931,2.4557517479252056,89.0,False,1
1,8,40,4,40,4,325,0.06,80,225,316.6690786290079,-99.04430758224686,99.04430758224686,100.0,0.9556924177531414,10.0,225.0,True,70.0,225.95569241775314,-8.330921370992087,296.0,False,1
1,8,40,5,40,5,265,0.06,80,225,239.32287573602267,80.714576166011,80.714576166011,40.0,120.714576166011,10.0,225.0,True,70.0,345.714576166011,-25.677124263977333,252.0,False,1
1,8,40,6,40,6,275,0.06,80,225,251.7724369765356,-6.542333415967278,6.542333415967278,50.0,43.45766658403272,10.0,225.0,True,70.0,268.4576665840327,-23.2275630234644,260.0,False,1
1,8,40,7,40,7,225,0.24,80,225,246.0320981739148,31.364133391588553,31.364133391588553,0.0,31.364133391588553,10.0,225.0,True,70.0,256.36413339158855,21.03209817391479,225.0,False,1
1,8,40,8,40,8,105,0.06,80,225,132.09685300166848,-66.28542383398894,66.28542383398894,-120.0,173.71457616601106,10.0,225.0,True,70.0,38.714576166011064,27.096853001668478,130.0,False,1
1,8,40,9,40,9,125,0.12,80,225,145.89404631058272,141.95569241775314,141.95569241775314,-100.0,41.95569241775314,10.0,225.0,True,70.0,266.95569241775314,20.894046310582723,133.0,True,1
2,1,1,1,41,1,245,0.12,10,225,108.22095621375144,-11.376982860153618,11.376982860153618,20.0,8.623017139846382,,,False,,233.62301713984638,-136.77904378624856,225.0,True,2
2,1,1,2,41,2,215,0.06,10,225,248.9176166396117,14.039354778799833,14.039354778799833,-10.0,4.039354778799833,,,False,,229.03935477879983,33.91761663961171,225.0,False,2
2,1,1,3,41,3,225,0.12,10,225,224.4170140471842,-5.1279699432934365,5.1279699432934365,0.0,-5.1279699432934365,,,False,,219.87203005670656,-0.5829859528157897,225.0,False,2
2,1,1,4,41,4,225,0.12,10,225,233.45119277230793,-9.711632304339957,9.711632304339957,0.0,-9.711632304339957,,,False,,215.28836769566004,8.451192772307934,225.0,False,2
2,1,1,5,41,5,235,0.12,10,225,203.6077383064431,-15.127969943293436,15.127969943293436,10.0,-5.1279699432934365,,,False,,219.87203005670656,-31.39226169355689,225.0,False,2
2,1,1,6,41,6,235,0.06,10,225,227.27370577723835,-19.711632304339957,19.711632304339957,10.0,-9.711632304339957,,,False,,215.28836769566004,-7.726294222761652,225.0,False,2
2,1,1,7,41,7,245,0.12,10,225,222.79998672672104,-20.54430758224683,20.54430758224683,20.0,-0.5443075822468302,,,False,,224.45569241775317,-22.200013273278955,225.0,False,2
2,1,1,8,41,8,215,0.24,10,225,218.78945328854462,-13.462619387479691,13.462619387479691,-10.0,-23.46261938747969,,,False,,201.5373806125203,3.789453288544621,222.0,False,2
2,1,1,9,41,9,215,0.06,10,225,226.50648869777163,41.54132894507933,41.54132894507933,-10.0,31.54132894507933,,,False,,256.54132894507933,11.50648869777163,225.0,False,2
2,1,1,10,41,10,225,0.12,10,225,226.45284860290897,-14.295294665386564,14.295294665386564,0.0,-14.295294665386564,,,False,,210.70470533461344,1.452848602908972,225.0,False,2
2,1,2,1,42,1,145,0.06,80,225,218.11733602256078,79.4556924177532,79.4556924177532,-80.0,-0.5443075822468302,10.0,225.0,True,70.0,224.45569241775317,73.11733602256078,221.0,False,2
2,1,2,2,42,2,125,0.06,80,225,216.46403454493333,67.3700558904271,67.3700558904271,-100.0,-32.629944109572904,10.0,225.0,True,70.0,192.3700558904271,91.46403454493333,221.0,False,2
2,1,2,3,42,3,195,0.24,80,225,203.32135444839042,34.03935477879983,34.03935477879983,-30.0,4.039354778799833,10.0,225.0,True,70.0,229.03935477879983,8.321354448390423,201.0,False,2
2,1,2,4,42,4,215,0.12,80,225,173.89147365029402,-22.629944109572904,22.629944109572904,-10.0,-32.629944109572904,10.0,225.0,True,70.0,192.3700558904271,-41.10852634970598,224.0,True,2
2,1,2,5,42,5,215,0.06,80,225,208.25480312916707,0.2883676956600425,0.2883676956600425,-10.0,-9.711632304339957,10.0,225.0,True,70.0,215.28836769566004,-6.7451968708329275,224.0,False,2
2,1,2,6,42,6,175,0.06,80,225,223.06893988210993,44.87203005670656,44.87203005670656,-50.0,-5.1279699432934365,10.0,225.0,True,70.0,219.87203005670656,48.06893988210993,222.0,False,2
2,1,2,7,42,7,185,0.24,80,225,179.63309210355615,2.7863935293805753,2.7863935293805753,-40.0,-37.213606470619425,10.0,225.0,True,70.0,187.78639352938058,-5.366907896443848,192.0,False,2
2,1,2,8,42,8,235,0.06,80,225,236.40196493043982,-42.629944109572904,42.629944109572904,10.0,-32.629944109572904,10.0,225.0,True,70.0,192.3700558904271,1.4019649304398172,226.0,False,2
2,1,2,10,42,10,325,0.12,80,225,226.94464426666886,-100.54430758224683,100.54430758224683,100.0,-0.5443075822468302,10.0,225.0,True,70.0,224.45569241775317,-98.05535573333114,228.0,False,2
2,1,3,1,43,1,215,0.06,20,225,210.13523498419497,14.039354778799833,14.039354778799833,-10.0,4.039354778799833,80.0,225.0,True,-60.0,229.03935477879983,-4.864765015805034,225.0,False,2
2,1,3,2,43,2,215,0.12,20,225,237.00513679530104,9.45569241775317,9.45569241775317,-10.0,-0.5443075822468302,80.0,225.0,True,-60.0,224.45569241775317,22.00513679530104,225.0,False,2
2,1,3,3,43,3,225,0.12,20,225,257.5870075982856,-5.1279699432934365,5.1279699432934365,0.0,-5.1279699432934365,80.0,225.0,True,-60.0,219.87203005670656,32.587007598285595,225.0,True,2
2,1,3,4,43,4,205,0.06,20,225,215.0141871691528,14.872030056706564,14.872030056706564,-20.0,-5.1279699432934365,80.0,225.0,True,-60.0,219.87203005670656,10.014187169152791,225.0,False,2
2,1,3,5,43,5,195,0.06,20,225,207.7390776033505,20.288367695660043,20.288367695660043,-30.0,-9.711632304339957,80.0,225.0,True,-60.0,215.28836769566004,12.739077603350495,224.0,False,2
2,1,3,6,43,6,205,0.12,20,225,235.86962975601352,10.288367695660043,10.288367695660043,-20.0,-9.711632304339957,80.0,225.0,True,-60.0,215.28836769566004,30.869629756013524,225.0,False,2
2,1,3,7,43,7,205,0.12,20,225,239.4217073216679,10.288367695660043,10.288367695660043,-20.0,-9.711632304339957,80.0,225.0,True,-60.0,215.28836769566004,34.421707321667895,225.0,False,2
2,1,3,8,43,8,245,0.24,20,225,228.3286507157508,11.541328945079329,11.541328945079329,20.0,31.54132894507933,80.0,225.0,True,-60.0,256.54132894507933,-16.671349284249203,235.0,False,2
2,1,3,9,43,9,225,0.12,20,225,284.76570672364545,-14.295294665386564,14.295294665386564,0.0,-14.295294665386564,80.0,225.0,True,-60.0,210.70470533461344,59.76570672364545,225.0,True,2
2,1,3,10,43,10,245,0.12,20,225,226.8462768186463,-25.127969943293436,25.127969943293436,20.0,-5.1279699432934365,80.0,225.0,True,-60.0,219.87203005670656,-18.153723181353712,225.0,False,2
2,1,4,1,44,1,185,0.12,40,225,225.53918726024284,44.03935477879983,44.03935477879983,-40.0,4.039354778799833,20.0,225.0,True,20.0,229.03935477879983,40.53918726024284,220.0,False,2
2,1,4,2,44,2,155,0.12,40,225,196.37789471794673,51.12104297356689,51.12104297356689,-70.0,-18.878957026433113,20.0,225.0,True,20.0,206.1210429735669,41.37789471794673,216.0,False,2
2,1,4,3,44,3,165,0.24,40,225,176.05290589583703,22.786393529380575,22.786393529380575,-60.0,-37.213606470619425,20.0,225.0,True,20.0,187.78639352938058,11.052905895837029,169.0,False,2
2,1,4,4,44,4,195,0.12,40,225,221.72404625438128,24.872030056706564,24.872030056706564,-30.0,-5.1279699432934365,20.0,225.0,True,20.0,219.87203005670656,26.72404625438128,221.0,False,2
2,1,4,5,44,5,245,0.06,40,225,208.1502370126077,-38.87895702643311,38.87895702643311,20.0,-18.878957026433113,20.0,225.0,True,20.0,206.1210429735669,-36.849762987392296,228.0,False,2
2,1,4,6,44,6,215,0.12,40,225,220.43760557534952,-4.295294665386564,4.295294665386564,-10.0,-14.295294665386564,20.0,225.0,True,20.0,210.70470533461344,5.437605575349522,223.0,False,2
2,1,4,7,44,7,225,0.12,40,225,219.82953624021994,4.039354778799833,4.039354778799833,0.0,4.039354778799833,20.0,225.0,True,20.0,229.03935477879983,-5.170463759780063,225.0,False,2
2,1,4,8,44,8,195,0.06,40,225,213.23524151517248,6.537380612520309,6.537380612520309,-30.0,-23.46261938747969,20.0,225.0,True,20.0,201.5373806125203,18.235241515172476,220.0,False,2
2,1,4,9,44,9,245,0.12,40,225,229.57317734582642,2.374004222986116,2.374004222986116,20.0,22.374004222986116,20.0,225.0,True,20.0,247.37400422298612,-15.426822654173577,228.0,False,2
2,1,4,10,44,10,215,0.12,40,225,204.3148190203291,18.623017139846382,18.623017139846382,-10.0,8.623017139846382,20.0,225.0,True,20.0,233.62301713984638,-10.68518097967089,223.0,False,2
2,1,5,1,45,1,225,0.06,80,225,224.30184988975682,-0.5443075822468302,0.5443075822468302,0.0,-0.5443075822468302,40.0,225.0,True,40.0,224.45569241775317,-0.6981501102431764,225.0,False,2
2,1,5,2,45,2,345,0.24,80,225,309.6970053507693,-33.454722722361566,33.454722722361566,120.0,86.54527727763843,40.0,225.0,True,40.0,311.54527727763843,-35.3029946492307,332.0,False,2
2,1,5,3,45,3,315,0.12,80,225,54.21933797553872,-81.37698286015362,81.37698286015362,90.0,8.623017139846382,40.0,225.0,True,40.0,233.62301713984638,99.21933797553874,229.0,True,2
2,1,5,4,45,4,175,0.06,80,225,218.06625475669327,76.95766658403278,76.95766658403278,-50.0,26.95766658403278,40.0,225.0,True,40.0,251.95766658403278,43.06625475669327,222.0,False,2
2,1,5,5,45,5,125,0.12,80,225,215.35314940241335,108.62301713984641,108.62301713984641,-100.0,8.623017139846382,40.0,225.0,True,40.0,233.62301713984638,90.35314940241335,221.0,False,2
2,1,5,6,45,6,205,0.06,80,225,222.56565695827265,-17.213606470619425,17.213606470619425,-20.0,-37.213606470619425,40.0,225.0,True,40.0,187.78639352938058,17.565656958272655,224.0,False,2
2,1,5,7,45,7,165,0.06,80,225,229.65634657174502,64.03935477879983,64.03935477879983,-60.0,4.039354778799833,40.0,225.0,True,40.0,229.03935477879983,64.65634657174502,221.0,False,2
2,1,5,8,45,8,305,0.12,80,225,228.48784546539352,-2.6220474444546653,2.6220474444546653,80.0,77.37795255554533,40.0,225.0,True,40.0,302.37795255554533,-76.51215453460648,228.0,False,2
2,1,5,9,45,9,325,0.12,80,225,241.9494048514543,-100.54430758224683,100.54430758224683,100.0,-0.5443075822468302,40.0,225.0,True,40.0,224.45569241775317,-83.05059514854571,229.0,False,2
2,1,5,10,45,10,245,0.12,80,225,220.3258372901919,-6.793320499106926,6.793320499106926,20.0,13.206679500893074,40.0,225.0,True,40.0,238.20667950089307,-24.674162709808087,226.0,False,2
2,2,6,1,46,1,215,0.24,10,225,225.5035660865449,4.8720300567065635,4.8720300567065635,-10.0,-5.1279699432934365,80.0,225.0,False,-70.0,219.87203005670656,10.503566086544907,222.0,False,2
2,2,6,2,46,2,235,0.24,10,225,218.3541515033408,-10.54430758224683,10.54430758224683,10.0,-0.5443075822468302,80.0,225.0,False,-70.0,224.45569241775317,-16.645848496659198,228.0,False,2
